"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","QAT","Qatar","2016","2016",1.43531,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","QAT","Qatar","2017","2017",1.46228,,
"EA_1T8_AG25T99_F","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)","CIV","Côte d'Ivoire","2014","2014",27.81538,,
"EA_1T8_AG25T99","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)","AGO","Angola","2014","2014",43.9981,,
"EA_1T8_AG25T99_GPI","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)","CIV","Côte d'Ivoire","2014","2014",0.65614,,
"EA_4T8_AG25T99_GPI","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, gender parity index (GPI)","AGO","Angola","2014","2014",0.59854,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","AGO","Angola","2014","2014",28.92347,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","ESP","Spain","2016","2016",22.55663,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","ESP","Spain","2018","2018",23.63037,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","AGO","Angola","2014","2014",3.34245,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","ESP","Spain","2016","2016",12.63557,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","ESP","Spain","2018","2018",13.03359,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","KHM","Cambodia","2014","2014",0.81702,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","KHM","Cambodia","2015","2015",1.08332,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","QAT","Qatar","2016","2016",1.21916,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","QAT","Qatar","2017","2017",1.21419,,
"EA_8_AG25T99_F","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)","MLI","Mali","2016","2016",0.01746,,
"EA_8_AG25T99_F","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)","MLI","Mali","2018","2018",0.00981,,
"EA_5T8_AG25T99_M","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, male (%)","AGO","Angola","2014","2014",3.34245,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","ESP","Spain","2016","2016",12.43254,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","ESP","Spain","2018","2018",12.8074,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","LKA","Sri Lanka","2016","2016",1.06769,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","LKA","Sri Lanka","2017","2017",1.02507,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","LKA","Sri Lanka","2018","2018",1.17921,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","MYS","Malaysia","2016","2016",1.59343,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2016","2016",0.91562,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2017","2017",0.77132,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2018","2018",0.78297,,
"EA_1T8_AG25T99_GPI","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)","AGO","Angola","2014","2014",0.58304,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","CIV","Côte d'Ivoire","2014","2014",42.39216,,
"EA_7T8_AG25T99_GPI","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)","ESP","Spain","2016","2016",1.01633,,
"EA_7T8_AG25T99_GPI","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)","ESP","Spain","2018","2018",1.01766,,
"EA_8_AG25T99_GPI","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)","KHM","Cambodia","2014","2014",0.05437,,
"EA_8_AG25T99_GPI","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)","KHM","Cambodia","2015","2015",,"n","Magnitude nil or negligible"
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","ARE","United Arab Emirates","2016","2016",31.69048,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","ARE","United Arab Emirates","2017","2017",46.56201,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","ARE","United Arab Emirates","2018","2018",47.29303,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","BRA","Brazil","2016","2016",16.91928,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","BRA","Brazil","2017","2017",17.54056,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","BRA","Brazil","2018","2018",18.29206,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","ESP","Spain","2016","2016",1.17443,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","ESP","Spain","2018","2018",1.17418,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","MYS","Malaysia","2016","2016",1.58956,,
"EA_5T8_AG25T99_GPI","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)","AGO","Angola","2014","2014",0.59854,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","TJK","Tajikistan","2017","2017",6.39594,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","AGO","Angola","2014","2014",2.00061,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","AGO","Angola","2014","2014",15.86353,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2016","2016",3.91711,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2017","2017",4.18139,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","LKA","Sri Lanka","2018","2018",3.99966,,
"EA_8_AG25T99_M","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)","ESP","Spain","2016","2016",0.82333,,
"EA_8_AG25T99_M","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)","ESP","Spain","2018","2018",0.74425,,
"EA_3T8_AG25T99_M","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)","AGO","Angola","2014","2014",19.85885,,
"EA_3T8_AG25T99_GPI","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, gender parity index (GPI)","AGO","Angola","2014","2014",0.619,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","LKA","Sri Lanka","2016","2016",0.82519,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","LKA","Sri Lanka","2017","2017",0.68254,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","LKA","Sri Lanka","2018","2018",0.70785,,
"EA_7T8_AG25T99_GPI","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)","MYS","Malaysia","2016","2016",0.99499,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","MLI","Mali","2016","2016",0.06278,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","MLI","Mali","2018","2018",0.11044,,
"EA_8_AG25T99_M","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)","QAT","Qatar","2016","2016",0.41568,,
"EA_8_AG25T99_M","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, male (%)","QAT","Qatar","2017","2017",0.42178,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","TJK","Tajikistan","2017","2017",11.86805,,
"EA_3T8_AG25T99_F","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, female (%)","AGO","Angola","2014","2014",12.2926,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","BOL","Bolivia (Plurinational State of)","2015","2015",19.63118,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","BOL","Bolivia (Plurinational State of)","2015","2015",0.83284,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","TJK","Tajikistan","2017","2017",0.40382,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","QAT","Qatar","2016","2016",0.42846,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","QAT","Qatar","2017","2017",0.43991,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","KAZ","Kazakhstan","2018","2018",0.10217,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","KAZ","Kazakhstan","2018","2018",35.88656,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","KAZ","Kazakhstan","2018","2018",32.02768,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","KAZ","Kazakhstan","2018","2018",1.12049,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","KAZ","Kazakhstan","2018","2018",0.07438,,
"EA_7T8_AG25T99_GPI","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, gender parity index (GPI)","KAZ","Kazakhstan","2018","2018",1.3736,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","KAZ","Kazakhstan","2018","2018",34.0811,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","KAZ","Kazakhstan","2018","2018",0.08917,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","EGY","Egypt","2017","2017",0.30649,,
"EA_6T8_AG25T99","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, both sexes (%)","FJI","Fiji","2017","2017",5.16891,,
"EA_3T8_AG25T99_M","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, male (%)","SMR","San Marino","2018","2018",51.62602,,
"EA_7T8_AG25T99_M","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, male (%)","EGY","Egypt","2017","2017",0.78567,,
"EA_6T8_AG25T99_F","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, female (%)","FJI","Fiji","2017","2017",4.96838,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","BGR","Bulgaria","2013","2013",19.29771,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","BGR","Bulgaria","2014","2014",20.15373,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","BGR","Bulgaria","2015","2015",20.38969,,
"EA_6T8_AG25T99_M","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, male (%)","BGR","Bulgaria","2016","2016",20.56251,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","SMR","San Marino","2018","2018",15.76002,,
"EA_6T8_AG25T99_GPI","Educational attainment: at least bachelor's or equivalent (ISCED 6 or higher), population 25+ years, gender parity index (GPI)","SMR","San Marino","2018","2018",1.25541,,
